player_id,player_name,team,conf,div,Pos,pos_group,No.,Yrs,College,ncaa_conf,GS
HekkJo00,Johnny Hekker,LAR,NFC,NFC West,P,spec_teams,6,10,Oregon St.,Pac-12,0
HendDa00,Darrell Henderson,LAR,NFC,NFC West,RB,off_skill,27,3,Memphis,American,10
HigbTy00,Tyler Higbee,LAR,NFC,NFC West,TE,off_skill,89,6,Western Kentucky,C-USA,15
KuppCo00,Cooper Kupp,LAR,NFC,NFC West,WR,off_skill,10,5,East. Washington,FCS,17
MichSo00,Sony Michel,LAR,NFC,NFC West,RB,off_skill,25,4,Georgia,SEC,7
MillVo00,Von Miller,LAR,NFC,NFC West,OLB,def_lbs,40,11,Texas A&M,SEC,8
RamsJa00,Jalen Ramsey,LAR,NFC,NFC West,CB,def_backs,5,6,Florida St.,ACC,16
StafMa00,Matthew Stafford,LAR,NFC,NFC West,QB,off_skill,9,13,Georgia,SEC,17
WhitAn20,Andrew Whitworth,LAR,NFC,NFC West,T,off_line,77,16,LSU,SEC,15
WoodRo02,Robert Woods,LAR,NFC,NFC West,WR,off_skill,2,9,USC,Pac-12,9
AbraJo01,Johnathan Abram,LV,AFC,AFC West,S,def_backs,24,3,Mississippi St.,SEC,14
BarbPe01,Peyton Barber,LV,AFC,AFC West,RB,off_skill,31,6,Auburn,SEC,1
CarlDa00,Daniel Carlson,LV,AFC,AFC West,K,spec_teams,2,4,Auburn,SEC,0
CarrDe02,Derek Carr,LV,AFC,AFC West,QB,off_skill,4,8,Fresno St.,Mountain West,17
CrosMa00,Maxx Crosby,LV,AFC,AFC West,EDGE,def_line,98,3,East. Michigan,MAC,17
DrakKe00,Kenyan Drake,LV,AFC,AFC West,RB,off_skill,23,6,Alabama,SEC,2
HankJo00,Johnathan Hankins,LV,AFC,AFC West,DT,def_line,90,9,Ohio St.,Big Ten,14
HaywCa00,Casey Hayward,LV,AFC,AFC West,DB,def_backs,29,10,Vanderbilt,SEC,17
JackDe00,DeSean Jackson,LV,AFC,AFC West,WR,off_skill,1,14,California,Pac-12,4
JacoJo01,Josh Jacobs,LV,AFC,AFC West,RB,off_skill,28,3,Alabama,SEC,14
MoreFo00,Foster Moreau,LV,AFC,AFC West,TE,off_skill,87,3,LSU,SEC,11
NgakYa00,Yannick Ngakoue,LV,AFC,AFC West,DE,def_line,91,6,Maryland,Big Ten,17
RenfHu00,Hunter Renfrow,LV,AFC,AFC West,WR,off_skill,13,3,Clemson,ACC,9
RuggHe00,Henry Ruggs III,LV,AFC,AFC West,WR,off_skill,11,2,Alabama,SEC,7
TrufDe00,Desmond Trufant,LV,AFC,AFC West,CB,def_backs,10,9,Washington,Pac-12,1
WallDa01,Darren Waller,LV,AFC,AFC West,TE,off_skill,83,7,Georgia Tech,ACC,11
GaskMy00,Myles Gaskin,MIA,AFC,AFC East,RB,off_skill,37,3,Washington,Pac-12,10
GesiMi00,Mike Gesicki,MIA,AFC,AFC East,TE,off_skill,88,4,Penn St.,Big Ten,9
HowaXa00,Xavien Howard,MIA,AFC,AFC East,CB,def_backs,25,6,Baylor,Big 12,16
JohnDu00,Duke Johnson,MIA,AFC,AFC East,RB,off_skill,28,7,Miami (FL),ACC,4
JoneBy00,Byron Jones,MIA,AFC,AFC East,CB,def_backs,24,7,Connecticut,Independent,16
McCoJa99,Jason McCourty,MIA,AFC,AFC East,DB,def_backs,30,13,Rutgers,Big Ten,4
OgbaEm00,Emmanuel Ogbah,MIA,AFC,AFC East,DE,def_line,91,6,Oklahoma St.,Big 12,11
ParkDe01,DeVante Parker,MIA,AFC,AFC East,WR,off_skill,11,7,Louisville,ACC,8
SandJa00,Jason Sanders,MIA,AFC,AFC East,K,spec_teams,7,4,New Mexico,Mountain West,0
TagoTu00,Tua Tagovailoa,MIA,AFC,AFC East,QB,off_skill,1,2,Alabama,SEC,12
WaddJa00,Jaylen Waddle,MIA,AFC,AFC East,WR,off_skill,17,1,Alabama,SEC,16
BarrAn00,Anthony Barr,MIN,NFC,NFC North,OLB,def_lbs,55,8,UCLA,Pac-12,11
BreeBa00,Bashaud Breeland,MIN,NFC,NFC North,CB,def_backs,21,8,Clemson,ACC,13
CookDa01,Dalvin Cook,MIN,NFC,NFC North,RB,off_skill,33,5,Florida St.,ACC,13
CousKi00,Kirk Cousins,MIN,NFC,NFC North,QB,off_skill,8,10,Michigan St.,Big Ten,16
GrifEv99,Everson Griffen,MIN,NFC,NFC North,DE,def_line,97,12,USC,Pac-12,6
HuntDa01,Danielle Hunter,MIN,NFC,NFC North,DE,def_line,99,7,LSU,SEC,7
JeffJu00,Justin Jefferson,MIN,NFC,NFC North,WR,off_skill,18,2,LSU,SEC,17
JoseGr00,Greg Joseph,MIN,NFC,NFC North,K,spec_teams,1,4,Florida Atlantic,C-USA,0
MattAl01,Alexander Mattison,MIN,NFC,NFC North,RB,off_skill,25,3,Boise St.,Mountain West,4
PetePa00,Patrick Peterson,MIN,NFC,NFC North,CB,def_backs,7,11,LSU,SEC,13
RichSh00,Sheldon Richardson,MIN,NFC,NFC North,DT,def_line,90,9,Missouri,SEC,7
SmitHa00,Harrison Smith,MIN,NFC,NFC North,FS,def_backs,22,10,Notre Dame,Independent,15
ThieAd00,Adam Thielen,MIN,NFC,NFC North,WR,off_skill,19,9,Minnesota St.,D2,13
AghoNe00,Nelson Agholor,NE,AFC,AFC East,WR,off_skill,15,7,USC,Pac-12,13
BourKe00,Kendrick Bourne,NE,AFC,AFC East,WR,off_skill,84,5,East. Washington,FCS,5
CollJa00,Jamie Collins,NE,AFC,AFC East,OLB,def_lbs,58,9,Southern Miss,C-USA,2
DuggKy00,Kyle Dugger,NE,AFC,AFC East,S,def_backs,23,2,Lenoir-Rhyne,D2,13
FolkNi20,Nick Folk,NE,AFC,AFC East,K,spec_teams,6,15,Arizona,Pac-12,0
GodcDa00,Davon Godchaux,NE,AFC,AFC East,DT,def_line,92,5,LSU,SEC,16
GuyxLa00,Lawrence Guy,NE,AFC,AFC East,DT,def_line,93,11,Arizona St.,Pac-12,17
HarrDa06,Damien Harris,NE,AFC,AFC East,RB,off_skill,37,3,Alabama,SEC,15
HarrNK00,N'Keal Harry,NE,AFC,AFC East,WR,off_skill,1,3,Arizona St.,Pac-12,4
HenrHu00,Hunter Henry,NE,AFC,AFC East,TE,off_skill,85,6,Arkansas,SEC,10
HighDo01,Dont'a Hightower,NE,AFC,AFC East,ILB,def_lbs,54,10,Alabama,SEC,15
JackJ.00,J.C. Jackson,NE,AFC,AFC East,DB,def_backs,27,4,Maryland,Big Ten,17
JoneMa05,Mac Jones,NE,AFC,AFC East,QB,off_skill,10,1,Alabama,SEC,17
JudoMa00,Matt Judon,NE,AFC,AFC East,DE,def_line,9,6,Grand Valley St.,D2,16
MasoSh01,Shaq Mason,NE,AFC,AFC East,G,off_line,69,7,Georgia Tech,ACC,15
McCoDe99,Devin McCourty,NE,AFC,AFC East,DB,def_backs,32,12,Rutgers,Big Ten,17
MeyeJa01,Jakobi Meyers,NE,AFC,AFC East,WR,off_skill,16,3,North Carolina St.,ACC,16
SmitJo01,Jonnu Smith,NE,AFC,AFC East,TE,off_skill,81,5,Florida International,C-USA,11
VanNKy00,Kyle Van Noy,NE,AFC,AFC East,OLB,def_lbs,53,8,BYU,Independent,8
AlexKw00,Kwon Alexander,NO,NFC,NFC South,OLB,def_lbs,5,7,LSU,SEC,8
CallMa01,Marquez Callaway,NO,NFC,NFC South,WR,off_skill,1,2,Tennessee,SEC,11
DaviDe00,Demario Davis,NO,NFC,NFC South,OLB,def_lbs,56,10,Arkansas St.,Sun Belt,16
GardCh00,Chauncey Gardner-Johnson,NO,NFC,NFC South,S,def_backs,22,3,Florida,SEC,11
HillTa00,Taysom Hill,NO,NFC,NFC South,QB,off_skill,7,5,BYU,Independent,9
IngrMa01,Mark Ingram,NO,NFC,NFC South,RB,off_skill,14,11,Alabama,SEC,3
JenkMa99,Malcolm Jenkins,NO,NFC,NFC South,DB,def_backs,27,13,Ohio St.,Big Ten,16
JordCa00,Cameron Jordan,NO,NFC,NFC South,DE,def_line,94,11,California,Pac-12,16
KamaAl00,Alvin Kamara,NO,NFC,NFC South,RB,off_skill,41,5,Tennessee,SEC,10
LattMa01,Marshon Lattimore,NO,NFC,NFC South,CB,def_backs,23,5,Ohio St.,Big Ten,16
MontTy01,Ty Montgomery,NO,NFC,NFC South,RB,off_skill,88,7,Stanford,Pac-12,3
PeatAn00,Andrus Peat,NO,NFC,NFC South,OT,off_line,75,7,Stanford,Pac-12,6
RamcRy00,Ryan Ramczyk,NO,NFC,NFC South,OT,off_line,71,5,Wisconsin,Big Ten,10
RobyBr00,Bradley Roby,NO,NFC,NFC South,CB,def_backs,21,8,Ohio St.,Big Ten,1
SiemTr00,Trevor Siemian,NO,NFC,NFC South,QB,off_skill,15,7,Northwestern,Big Ten,4
SmitTr03,Tre'Quan Smith,NO,NFC,NFC South,WR,off_skill,10,4,Central Florida,American,6
WinsJa00,Jameis Winston,NO,NFC,NFC South,QB,off_skill,2,7,Florida St.,ACC,7
BarkSa00,Saquon Barkley,NYG,NFC,NFC East,RB,off_skill,26,4,Penn St.,Big Ten,13
BookDe00,Devontae Booker,NYG,NFC,NFC East,RB,off_skill,28,6,Utah,Pac-12,4
BradJa00,James Bradberry,NYG,NFC,NFC East,CB,def_backs,24,6,Arkansas St.,Sun Belt,16
EngrEv00,Evan Engram,NYG,NFC,NFC East,TE,off_skill,88,5,Mississippi,SEC,12
GollKe00,Kenny Golladay,NYG,NFC,NFC East,WR,off_skill,19,5,Northern Illinois,MAC,14
JackAd00,Adoree' Jackson,NYG,NFC,NFC East,CB,def_backs,22,5,USC,Pac-12,12
JoneDa05,Daniel Jones,NYG,NFC,NFC East,QB,off_skill,8,3,Duke,ACC,11
PeppJa00,Jabrill Peppers,NYG,NFC,NFC East,SS,def_backs,21,5,Michigan,Big Ten,5
RossJo00,John Ross,NYG,NFC,NFC East,WR,off_skill,12,5,Washington,Pac-12,1
RudoKy00,Kyle Rudolph,NYG,NFC,NFC East,TE,off_skill,80,11,Notre Dame,Independent,13
RyanLo00,Logan Ryan,NYG,NFC,NFC East,CB,def_backs,23,9,Rutgers,Big Ten,15
ShepSt00,Sterling Shepard,NYG,NFC,NFC East,WR,off_skill,3,6,Oklahoma,Big 12,6
SlayDa01,Darius Slayton,NYG,NFC,NFC East,WR,off_skill,86,3,Auburn,SEC,5
ToneKa00,Kadarius Toney,NYG,NFC,NFC East,WR,off_skill,89,1,Florida,SEC,4
WillLe02,Leonard Williams,NYG,NFC,NFC East,DT,def_line,99,7,USC,Pac-12,17
BectMe00,Mekhi Becton,NYJ,AFC,AFC East,OL,off_line,77,2,Louisville,ACC,1
CartMi03,Michael Carter,NYJ,AFC,AFC East,RB,off_skill,32,1,North Carolina,ACC,11
ColeTe01,Tevin Coleman,NYJ,AFC,AFC East,RB,off_skill,23,7,Indiana,Big Ten,5
CrowJa00,Jamison Crowder,NYJ,AFC,AFC East,WR,off_skill,82,7,Duke,ACC,4
DaviCo03,Corey Davis,NYJ,AFC,AFC East,WR,off_skill,84,5,Western Michigan,MAC,9
DuveLa00,Laurent Duvernay-Tardif,NYJ,AFC,AFC East,OT,off_line,72,8,McGill,Canada,7
FlacJo00,Joe Flacco,NYJ,AFC,AFC East,QB,off_skill,19,14,Delaware,FCS,1
JoynLa00,Lamarcus Joyner,NYJ,AFC,AFC East,CB,def_backs,29,8,Florida St.,ACC,1
MoorEl00,Elijah Moore,NYJ,AFC,AFC East,WR,off_skill,8,1,Mississippi,SEC,6
MoslC.00,C.J. Mosley,NYJ,AFC,AFC East,ILB,def_lbs,57,8,Alabama,SEC,16
WillQu00,Quinnen Williams,NYJ,AFC,AFC East,DL,def_line,95,3,Alabama,SEC,15
WilsZa00,Zach Wilson,NYJ,AFC,AFC East,QB,off_skill,2,1,BYU,Independent,13
ArceJJ00,JJ Arcega-Whiteside,PHI,NFC,NFC East,WR,off_skill,19,3,Stanford,Pac-12,2
AverGe00,Genard Avery,PHI,NFC,NFC East,LB,def_lbs,58,4,Memphis,American,12
CoxxFl00,Fletcher Cox,PHI,NFC,NFC East,DT,def_line,91,10,Mississippi St.,SEC,16
DickLa00,Landon Dickerson,PHI,NFC,NFC East,OL,off_line,51,1,Alabama,SEC,13
ElliJa03,Jake Elliott,PHI,NFC,NFC East,K,spec_teams,4,5,Memphis,American,0
GainKe00,Kenneth Gainwell,PHI,NFC,NFC East,RB,off_skill,14,1,Memphis,American,1
GoedDa00,Dallas Goedert,PHI,NFC,NFC East,TE,off_skill,88,4,South Dakota St.,FCS,14
HurtJa00,Jalen Hurts,PHI,NFC,NFC East,QB,off_skill,1,2,Oklahoma,Big 12,15
KelcJa00,Jason Kelce,PHI,NFC,NFC East,C,off_line,62,11,Cincinnati,American,17
KerrRy00,Ryan Kerrigan,PHI,NFC,NFC East,LOLB,def_lbs,90,11,Purdue,Big Ten,2
MinsGa00,Gardner Minshew II,PHI,NFC,NFC East,QB,off_skill,10,3,Washington St.,Pac-12,2
ReagJa00,Jalen Reagor,PHI,NFC,NFC East,WR,off_skill,18,2,TCU,Big 12,13
SandMi01,Miles Sanders,PHI,NFC,NFC East,RB,off_skill,26,3,Penn St.,Big Ten,12
SlayDa00,Darius Slay,PHI,NFC,NFC East,CB,def_backs,2,9,Mississippi St.,SEC,16
SmitDe07,DeVonta Smith,PHI,NFC,NFC East,WR,off_skill,6,1,Alabama,SEC,16
BoswCh00,Chris Boswell,PIT,AFC,AFC North,K,spec_teams,9,7,Rice,C-USA,0
BushDe01,Devin Bush Jr.,PIT,AFC,AFC North,LB,def_lbs,55,3,Michigan,Big Ten,14
ClayCh01,Chase Claypool,PIT,AFC,AFC North,WR,off_skill,11,2,Notre Dame,Independent,13
EbroEr00,Eric Ebron,PIT,AFC,AFC North,TE,off_skill,85,8,North Carolina,ACC,3
FitzMi00,Minkah Fitzpatrick,PIT,AFC,AFC North,FS,def_backs,39,4,Alabama,SEC,16
FreiPa00,Pat Freiermuth,PIT,AFC,AFC North,TE,off_skill,88,1,Penn St.,Big Ten,9
HadeJo99,Joe Haden,PIT,AFC,AFC North,DB,def_backs,23,12,Florida,SEC,11
HarrNa00,Najee Harris,PIT,AFC,AFC North,RB,off_skill,22,1,Alabama,SEC,17
HeywCa01,Cameron Heyward,PIT,AFC,AFC North,DT,def_line,97,11,Ohio St.,Big Ten,17
JohnDi01,Diontae Johnson,PIT,AFC,AFC North,WR,off_skill,18,3,Toledo,MAC,14
RoetBe00,Ben Roethlisberger,PIT,AFC,AFC North,QB,off_skill,7,18,Miami (OH),MAC,16
RudoMa00,Mason Rudolph,PIT,AFC,AFC North,QB,off_skill,2,4,Oklahoma St.,Big 12,1
SchoJo00,Joe Schobert,PIT,AFC,AFC North,OLB,def_lbs,45,6,Wisconsin,Big Ten,15
SmitJu00,JuJu Smith-Schuster,PIT,AFC,AFC North,WR,off_skill,19,5,USC,Pac-12,5
WashJa00,James Washington,PIT,AFC,AFC North,WR,off_skill,13,4,Oklahoma St.,Big 12,2
WattT.00,T.J. Watt,PIT,AFC,AFC North,OLB,def_lbs,90,5,Wisconsin,Big Ten,15
AdamJa00,Jamal Adams,SEA,NFC,NFC West,SS,def_backs,33,5,LSU,SEC,12
CarsCh00,Chris Carson,SEA,NFC,NFC West,RB,off_skill,32,5,Oklahoma St.,Big 12,4
DunlCa99,Carlos Dunlap,SEA,NFC,NFC West,DE,def_line,8,12,Florida,SEC,2
LockTy00,Tyler Lockett,SEA,NFC,NFC West,WR,off_skill,16,7,Kansas St.,Big 12,16
MetcDK00,D.K. Metcalf,SEA,NFC,NFC West,WR,off_skill,14,3,Mississippi,SEC,17
PennRa00,Rashaad Penny,SEA,NFC,NFC West,RB,off_skill,20,4,San Diego St.,Mountain West,6
PeteAd01,Adrian Peterson,SEA,NFC,NFC West,RB,off_skill,21,15,Oklahoma,Big 12,1
WagnBo00,Bobby Wagner,SEA,NFC,NFC West,ILB,def_lbs,54,10,Utah St.,Mountain West,16
WilsRu00,Russell Wilson,SEA,NFC,NFC West,QB,off_skill,3,10,Wisconsin,Big Ten,14
AiyuBr00,Brandon Aiyuk,SF,NFC,NFC West,WR,off_skill,11,2,Arizona St.,Pac-12,16
ArmsAr01,Arik Armstead,SF,NFC,NFC West,DE,def_line,91,7,Oregon,Pac-12,17
BosaNi00,Nick Bosa,SF,NFC,NFC West,EDGE,def_line,97,3,Ohio St.,Big Ten,17
GaroJi00,Jimmy Garoppolo,SF,NFC,NFC West,QB,off_skill,10,8,Eastern Illinois,FCS,15
gouldrob01,Robbie Gould,SF,NFC,NFC West,K,spec_teams,9,17,Penn St.,Big Ten,0
JuszKy00,Kyle Juszczyk,SF,NFC,NFC West,FB,off_skill,44,9,Harvard,FCS,16
KirkDr00,Dre Kirkpatrick,SF,NFC,NFC West,CB,def_backs,13,10,Alabama,SEC,1
KittGe00,George Kittle,SF,NFC,NFC West,TE,off_skill,85,5,Iowa,Big Ten,14
LancTr00,Trey Lance,SF,NFC,NFC West,QB,off_skill,5,1,North Dakota St.,FCS,2
MackAl20,Alex Mack,SF,NFC,NFC West,C,off_line,50,13,California,Pac-12,17
MitcEl00,Elijah Mitchell,SF,NFC,NFC West,RB,off_skill,25,1,Louisiana,Sun Belt,10
MostRa00,Raheem Mostert,SF,NFC,NFC West,RB,off_skill,31,7,Purdue,Big Ten,1
NormJo01,Josh Norman,SF,NFC,NFC West,CB,def_backs,26,10,Coastal Carolina,Sun Belt,14
SamuDe00,Deebo Samuel,SF,NFC,NFC West,WR,off_skill,19,3,South Carolina,SEC,15
SermTr00,Trey Sermon,SF,NFC,NFC West,RB,off_skill,28,1,Ohio St.,Big Ten,2
TartJa00,Jaquiski Tartt,SF,NFC,NFC West,SS,def_backs,26,7,Samford,FCS,14
WardJi01,Jimmie Ward,SF,NFC,NFC West,SS,def_backs,1,8,Northern Illinois,MAC,16
WillTr21,Trent Williams,SF,NFC,NFC West,T,off_line,71,12,Oklahoma,Big 12,15
BarrSh00,Shaquil Barrett,TB,NFC,NFC South,OLB,def_lbs,58,8,Colorado St.,Mountain West,15
BradTo00,Tom Brady,TB,NFC,NFC South,QB,off_skill,12,22,Michigan,Big Ten,17
BratCa00,Cameron Brate,TB,NFC,NFC South,TE,off_skill,84,8,Harvard,FCS,3
BrowAn04,Antonio Brown,TB,NFC,NFC South,WR,off_skill,81,12,Central Michigan,MAC,3
DaviLa00,Lavonte David,TB,NFC,NFC South,OLB,def_lbs,54,10,Nebraska,Big Ten,12
DaviCa02,Carlton Davis,TB,NFC,NFC South,CB,def_backs,24,4,Auburn,SEC,10
EvanMi00,Mike Evans,TB,NFC,NFC South,WR,off_skill,13,8,Texas A&M,SEC,16
FourLe00,Leonard Fournette,TB,NFC,NFC South,RB,off_skill,7,5,LSU,SEC,13
GodwCh00,Chris Godwin,TB,NFC,NFC South,WR,off_skill,14,5,Penn St.,Big Ten,14
GronRo00,Rob Gronkowski,TB,NFC,NFC South,TE,off_skill,87,12,Arizona,Pac-12,12
HowaO.00,O.J. Howard,TB,NFC,NFC South,TE,off_skill,80,5,Alabama,SEC,9
JoneRo01,Ronald Jones II,TB,NFC,NFC South,RB,off_skill,27,4,USC,Pac-12,3
BuntSe00,Sean Murphy-Bunting,TB,NFC,NFC South,CB,def_backs,23,3,Central Michigan,MAC,8
PierJa99,Jason Pierre-Paul,TB,NFC,NFC South,DE,def_line,90,12,South Florida,American,12
SherRi00,Richard Sherman,TB,NFC,NFC South,DB,def_backs,5,11,Stanford,Pac-12,3
SuccRy44,Ryan Succop,TB,NFC,NFC South,K,spec_teams,3,13,South Carolina,SEC,0
SuhxNd99,Ndamukong Suh,TB,NFC,NFC South,DT,def_line,93,12,Nebraska,Big Ten,17
VeaxVi00,Vita Vea,TB,NFC,NFC South,DT,def_line,50,4,Washington,Pac-12,16
WhitDe02,Devin White,TB,NFC,NFC South,LB,def_lbs,45,3,LSU,SEC,17
WinfAn00,Antoine Winfield Jr.,TB,NFC,NFC South,S,def_backs,31,2,Minnesota,Big Ten,13
WirfTr00,Tristan Wirfs,TB,NFC,NFC South,OL,off_line,78,2,Iowa,Big Ten,17
BrowAJ00,A.J. Brown,TEN,AFC,AFC South,WR,off_skill,11,3,Mississippi,SEC,13
BullRa00,Randy Bullock,TEN,AFC,AFC South,K,spec_teams,14,10,Texas A&M,SEC,0
ByarKe01,Kevin Byard,TEN,AFC,AFC South,S,def_backs,31,6,Middle Tenn. St.,C-USA,17
DuprAl00,Bud Dupree,TEN,AFC,AFC South,DE,def_line,48,7,Kentucky,SEC,6
ForeDO00,D'Onta Foreman,TEN,AFC,AFC South,RB,off_skill,45,5,Texas,Big 12,3
HenrDe00,Derrick Henry,TEN,AFC,AFC South,RB,off_skill,22,6,Alabama,SEC,8
HillDo00,Dontrell Hilliard,TEN,AFC,AFC South,RB,off_skill,40,4,Tulane,American,5
JoneJu02,Julio Jones,TEN,AFC,AFC South,WR,off_skill,2,11,Alabama,SEC,10
LewaTa00,Taylor Lewan,TEN,AFC,AFC South,OT,off_line,77,8,Michigan,Big Ten,13
SkriBu00,Buster Skrine,TEN,AFC,AFC South,DB,def_backs,38,11,Chattanooga,FCS,3
TannRy00,Ryan Tannehill,TEN,AFC,AFC South,QB,off_skill,17,10,Texas A&M,SEC,17
CollLa00,Landon Collins,WAS,NFC,NFC East,SS,def_backs,26,7,Alabama,SEC,13
FitzRy00,Ryan Fitzpatrick,WAS,NFC,NFC East,QB,off_skill,14,17,Harvard,FCS,1
FullKe00,Kendall Fuller,WAS,NFC,NFC East,CB,def_backs,29,6,Virginia Tech,ACC,16
GibsAn00,Antonio Gibson,WAS,NFC,NFC East,RB,off_skill,24,2,Memphis,American,14
HeinTa00,Taylor Heinicke,WAS,NFC,NFC East,QB,off_skill,4,5,Old Dominion,C-USA,15
McKiJ.00,J.D. McKissic,WAS,NFC,NFC East,WR,off_skill,41,6,Arkansas St.,Sun Belt,3
McLaTe00,Terry McLaurin,WAS,NFC,NFC East,WR,off_skill,17,3,Ohio St.,Big Ten,17
PaynDa00,Daron Payne,WAS,NFC,NFC East,DT,def_line,94,4,Alabama,SEC,17
SamuCu00,Curtis Samuel,WAS,NFC,NFC East,WR,off_skill,10,5,Ohio St.,Big Ten,1
SealRi00,Ricky Seals-Jones,WAS,NFC,NFC East,TE,off_skill,83,5,Texas A&M,SEC,6
SimsCa00,Cam Sims,WAS,NFC,NFC East,WR,off_skill,11,4,Alabama,SEC,3
SlyeJo00,Joey Slye,WAS,NFC,NFC East,K,spec_teams,3,3,Virginia Tech,ACC,0
SweaMo00,Montez Sweat,WAS,NFC,NFC East,EDGE,def_line,90,3,Mississippi St.,SEC,10
ThomLo00,Logan Thomas,WAS,NFC,NFC East,TE,off_skill,82,8,Virginia Tech,ACC,6
YounCh04,Chase Young,WAS,NFC,NFC East,DL,def_line,99,2,Ohio St.,Big Ten,9
